,Occupation_Satisfaction,Avg_monthly_expense_when_under_age_21,AVG_lottary_expanses,Avg_Satisfaction_with_previous_vote,Garden_sqr_meter_per_person_in_residancy_area,Financial_balance_score_(0-1),%Of_Household_Income,Avg_government_satisfaction,Avg_education_importance,Avg_environmental_importance,Avg_Residancy_Altitude,Yearly_ExpensesK,%Time_invested_in_work,Yearly_IncomeK,Avg_monthly_expense_on_pets_or_plants,Avg_monthly_household_cost,Phone_minutes_10_years,Avg_size_per_room,Weighted_education_rank,%_satisfaction_financial_policy,Avg_monthly_income_all_years,Last_school_grades,Number_of_differnt_parties_voted_for,Political_interest_Total_Score,Number_of_valued_Kneset_members,Overall_happiness_score,Num_of_kids_born_last_10_years,Looking_at_poles_int,Married_int,Gender_int,Voting_time_int,Financial_agenda_matters_int,Will_vote_only_large_party_int,Age_group_int,Most_Important_Issue_Social,Most_Important_Issue_Education,Most_Important_Issue_Environment,Most_Important_Issue_Financial,Most_Important_Issue_Healthcare,Most_Important_Issue_Foreign_Affairs,Most_Important_Issue_Other,Most_Important_Issue_Military,Main_transportation_Car,Main_transportation_Public_or_other,Main_transportation_Foot_or_bicycle,Main_transportation_Motorcycle_or_truck,Occupation_Services_or_Retail,Occupation_Public_Sector,Occupation_Student_or_Unemployed,Occupation_Hightech,Occupation_Industry_or_other
4353,5.0,501.6394716,116551.6594,167.21315719999996,697.0244527000001,0.54945591,0.889882273,9.906324309,4.953477895,9.755280448999999,3.809108082,4409.0,79.71049789,618.5276807,8207.299888,72633.32195,485843.0876,24.87021674,230.0908224,58.20017064,28137.45309,70.0,2.0,872.0663101,8.0,491.37790430000007,0.0,0.0,0.0,1.0,0.0,0.0,0.0,35.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
4354,4.0,155.6687335,20536.56459,51.88957784,395.7743624,0.177508832,0.40078894,5.97216618,5.969231895,4.822168995,7.751471992000001,3929.0,,466.4236576,4890.590939,55426.0009,156637.3459,21.59684369,109.6166752,8.461880637,,60.0,1.0,706.8357743,9.0,494.9540926,1.0,0.0,1.0,1.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4355,2.0,1684.072299,5726.534251,561.3574328999998,10.20122638,0.034101858,,8.806503185,5.3368239310000005,6.86499144,1.6494919380000002,4739.0,57.47370978,247.3146671,596.641598,32228.67752,104.0650196,15.72624135,552.1537400000002,88.60623685,315693.5249,100.0,3.0,490.34426439999993,16.0,533.4818826999998,1.0,1.0,1.0,1.0,1.0,1.0,2.0,25.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4356,6.0,109.6625315,15849.27799,36.55417718,433.583224,0.060745148,0.788968412,9.145074448999999,0.236557338,6.399987808,9.047288047,5595.0,14.35864305,414.3669053,5164.566051,51558.02591,187994.4122,20.35600416,110.2185215,41.69678804,1382.7620470000004,,0.0,,11.0,479.902551,0.0,0.0,1.0,1.0,1.0,1.0,0.0,45.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4357,3.0,154.0419733,,51.34732442,383.7736576,0.411469846,0.6560960029999999,9.287368087,4.277245777,8.936619195,2.806630954,3423.0,45.83067053,434.9529893,4707.6425549999985,52004.56718,147282.2203,20.85552659,137.8326551,27.318813,2697.895049,100.0,1.0,662.0997486,12.0,464.5293848,1.0,0.0,1.0,0.0,1.0,1.0,0.0,35.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
4358,6.0,,101886.5507,254.8845976,399.7360046,0.457616461,0.5011976029999999,6.714958034,1.447791904,8.47793632,8.311726837,4693.0,12.29652525,407.991592,4813.34323,49131.38676,159788.8734,20.19880175,157.056355,58.09556439,65231.0427,80.0,4.0,617.9605402000002,11.0,421.589014,0.0,0.0,1.0,1.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4359,,137.4862168,14141.24528,45.82873893,308.5671918999999,0.7064860270000001,0.224884272,2.05063126,8.880397694,1.115999331,6.201663637,5784.0,38.12279794,305.527393,3696.726704,41961.30918,95213.71189,17.47934189,274.949176,45.31710523,2156.1020510000008,90.0,3.0,572.6460572999998,10.0,533.629369,0.0,0.0,1.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
4360,3.0,307.4370664,50737.55822,102.4790221,495.1018966,0.851246924,0.725291439,4.459026235,3.0034750580000003,9.097044391,0.251757146,4751.0,70.65533602,453.8903709,5858.799707,55928.57489,245125.888,21.30470302,48.16146911,72.18792175,10614.428999999998,80.0,3.0,701.5031098,7.0,486.9831728,3.0,0.0,1.0,1.0,1.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
4361,7.0,324.1121572,44246.24541,,409.5456875,0.399935364,,2.911263567,6.0039731320000005,6.412116485,4.048280274,7576.0,60.83655595,468.84859630000005,5033.154068,54861.37374,167727.6702,21.65291196,107.128109,53.04476535,11790.1141,60.0,2.0,688.8141609,10.0,451.791711,0.0,0.0,1.0,0.0,0.0,1.0,0.0,25.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4362,2.0,525.7657226,73894.08092000001,175.2552409,,0.654557624,0.699846174,3.54506186,6.514293773,4.549328608,9.573658535,4541.0,26.29438466,405.799963,5027.96918,49493.47557,177777.6969,20.14447723,141.7338986,92.14189972,30899.65469,40.0,1.0,621.7673722999998,8.0,428.7674261,0.0,0.0,1.0,1.0,1.0,0.0,1.0,35.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4363,8.0,208.9792807,35864.53888,69.65976024,514.8530337000002,0.6132712370000001,0.32746678,0.357599636,7.878664986,9.248223372,1.633632632,3126.0,51.20407757,482.1506866,6112.83171,58321.67808,265073.6463,21.95792993,31.89447148,62.00970367,4932.141957,90.0,2.0,724.4887816,8.0,478.1357206,2.0,0.0,0.0,0.0,1.0,0.0,0.0,25.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
4364,9.0,874.9231094,92840.10058,291.6410365000001,318.3368901,0.949747291,0.394387399,4.260490208,5.579794978,2.762272276,8.754493108,4591.0,35.22221125,372.50575310000005,3928.380407,,101338.3756,19.30040811,244.77636580000004,92.19062368,85356.13519,100.0,1.0,565.4671639999998,9.0,396.7565944,0.0,0.0,1.0,1.0,0.0,1.0,0.0,35.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4365,2.0,143.7765221,17371.09821,47.92550738,362.4603924,0.945675337,0.154670096,7.302905631000002,1.6710707619999998,1.824882606,2.078158958,3374.0,77.47304223,411.9495873,4448.503097999999,52172.28447,131377.536,20.29654126,176.74264219999995,55.14029444,2354.779765,90.0,1.0,690.7939464,10.0,567.5865572,0.0,0.0,1.0,1.0,0.0,1.0,0.0,45.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
4366,2.0,426.700501,59425.96832000001,142.2335003,417.8057081,0.8228061879999999,0.300811991,9.62519502,4.188466873,1.458547839,4.104459258,6628.0,75.42561193,462.5686016,5103.194284,53937.74883,174561.6097,21.50740806,115.8955962,63.90919820000001,20382.60211,30.0,0.0,671.7784788,7.0,427.372333,0.0,0.0,1.0,0.0,0.0,1.0,1.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
4367,9.0,-27.95459852,-1471.381799,,157.9040885,0.836793507,0.7613359040000001,8.88646506,4.509504957,5.825352089,8.692784503,6749.0,26.05380255,338.1099525,2255.26079,45379.42964,24933.70115,18.38776638,419.2089199,38.55802522,87.51064253,90.0,4.0,660.2255386,14.0,680.272345,1.0,1.0,1.0,1.0,1.0,0.0,2.0,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
4368,9.0,184.6642481,20943.70893,61.55474938,340.24521489999995,0.432584864,0.7411726359999999,6.396239873,0.124099443,1.660335404,3.4280798439999995,3604.0,78.86434086,421.5848989,4245.621946,49921.4271,115766.8062,20.53253269,184.1589884,87.34290728,3860.54192,80.0,2.0,639.7654203,11.0,452.6289797,1.0,0.0,1.0,1.0,0.0,1.0,0.0,25.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
4369,2.0,403.145988,39842.75437,134.381996,296.48878239999993,0.6838241840000001,0.614285665,5.205002967,0.6390626979999999,7.861206243,6.823982256,6755.0,,500.9726881,3966.833201,60027.4753,87905.59811,22.38241917,251.7750592,22.09600504,18202.90284,80.0,2.0,804.6406227000001,12.0,648.2326502999998,0.0,0.0,1.0,1.0,1.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
4370,5.0,639.1712867000001,71719.96923,213.0570956,336.6232372,0.131223441,0.155731237,7.125861414,3.176062654,5.258065267,6.58962982,9656.0,24.40910733,430.68551,4227.603392,50705.22397,113315.2039,20.75296388,182.4369065,66.34973183,45616.38307,60.0,1.0,650.1442423,5.0,457.7299193,1.0,0.0,1.0,1.0,1.0,1.0,0.0,35.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
4371,7.0,293.5590971000001,46904.29153,97.85303236,479.3340625,0.619575708,0.123039198,6.436526027999999,5.618344804,1.625570925,4.95039762,6438.0,32.76763984,427.4718556,5648.284336,53145.08239,229761.1435,20.67539251,81.34649332,37.20765514,9683.068975,70.0,1.0,667.4114433,7.0,469.5067341,0.0,0.0,1.0,0.0,1.0,1.0,0.0,35.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4372,9.0,1576.48875,285324.8768,525.4962499,542.9627268999999,0.13639054,0.443611559,0.742233377,2.557312245,2.2334380730000003,1.325790088,3307.0,78.35133942,704.9502457000001,6839.527759999999,68675.55928,294808.5228,26.55089915,422.9103719,47.11554437,276681.8049,90.0,3.0,755.0378692,15.0,132.5727507,0.0,1.0,0.0,0.0,0.0,1.0,2.0,25.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
4373,8.0,510.6192041000001,113733.1115,170.2064014,668.2070159,0.62628373,0.8897932909999999,5.4719373089999985,4.359834066,9.688883456000001,3.493925035,4951.0,17.72440514,646.0874558999999,7974.2450709999985,74403.91554,446500.6161,25.41825045,222.8757167,12.10519907,29150.42547,100.0,2.0,895.1994076,11.0,493.7999913,3.0,0.0,0.0,1.0,1.0,0.0,0.0,45.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
4374,5.0,381.955763,31921.31694,127.3185877,250.720005,0.049726356,0.070613038,0.254066279,4.376800577,2.107970507,0.774814433,6090.0,45.06252992,497.3912147,3501.982479,58990.6597,62860.52091,22.30226927,290.6538612,50.22677924,16347.34135,60.0,3.0,797.4441469,11.0,649.4401062999998,1.0,0.0,1.0,1.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4375,3.0,846.5889557,127076.3577,282.1963186000001,450.3118903,0.8766529240000001,0.297077977,2.8864993880000003,7.724468553999999,4.653465669,2.376487225,6550.0,13.68542127,393.7296618,5290.578227,51403.02984,202780.7986,19.84262235,121.7529927,24.04336915,79926.95852999999,70.0,1.0,665.6782056,10.0,532.5806418000002,0.0,0.0,1.0,1.0,0.0,1.0,0.0,45.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
4376,8.0,334.765184,33079.7201,111.5883947,296.4440899,0.888943239,0.844290489,1.385871579,1.780092081,0.229049253,0.003713663,9807.0,54.0926405,348.6441329,3661.729165,41558.99025,87879.09844,18.6720147,282.7313064,66.69218815,12573.55822,100.0,3.0,530.9873915000002,10.0,375.1265258,2.0,0.0,1.0,1.0,1.0,0.0,0.0,35.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
4377,8.0,374.9668985,62597.72577000001,124.9889662,500.82601449999987,0.941252478,0.465556795,2.016612256,7.146374797000001,9.660798293,7.35241873,8440.0,85.55183352,377.3055413,,48642.2299,250826.6968,19.42435433,140.1175692,56.75093008,15757.230630000002,40.0,1.0,605.825944,10.0,432.3367108,1.0,0.0,0.0,0.0,1.0,0.0,1.0,25.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4378,9.0,348.198797,36003.47537,116.06626570000002,310.1975856,0.614597436,0.257148345,2.122177358,,1.950345943,9.596454471,6049.0,91.3014784,380.0316172,3862.03909,44917.35261,96222.54209,19.49439964,245.0715416,83.87801091,13597.44429,90.0,2.0,573.9496114,8.0,401.8027949,0.0,0.0,1.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
4379,3.0,636.2881928999999,57663.90949,212.0960643,271.8763768,0.053410982,0.3914942770000001,9.716764295,9.558358481,2.218367781,3.2763314830000003,5445.0,11.12729071,488.0514379,3694.866643,58804.95191,73916.76424,22.09188625,277.8759653,76.10953851,45206.83655,90.0,2.0,795.54129,11.0,658.2147164,2.0,,1.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
4380,10.0,103.2193218,11881.92225,34.40644059,345.3400597,0.204385829,0.557262256,5.77781864,0.434465085,6.65239824,3.323218827,7721.0,40.47659019,383.858347,4221.117291,46361.69428,119259.7568,19.59230326,207.3316826,95.53841881,1228.209595,90.0,1.0,592.6640294,10.0,425.3150222,0.0,0.0,1.0,0.0,1.0,0.0,0.0,35.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
4381,2.0,499.1311489,86312.98385,166.3770496,518.7793872,0.623650381,0.294500815,6.19531678,,2.601173422,3.616422957,3160.0,49.9898979,385.10446,5958.002792,49709.52192,269132.0526,19.62407858,131.73873319999998,6.621897803,27857.69969,70.0,4.0,617.6440298,8.0,438.3441541,0.0,0.0,0.0,0.0,0.0,1.0,0.0,35.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
4382,9.0,184.7756457,17358.36233,61.5918819,281.8287377,0.16062141,0.211274225,8.457305196,1.3739795609999998,2.098739799,6.761112774,5654.0,64.98824775,511.2613893,3840.810155,59898.72262000001,79427.43737999999,22.61108996,248.1430026,67.39144293,3865.151798,60.0,0.0,797.1599271000001,10.0,617.6836059999998,0.0,0.0,1.0,1.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4383,8.0,,9260.932231,28.54496191,324.4331613,0.889771758,0.908259919,1.5800923480000002,6.5238742510000005,3.609462532,0.412478275,4991.0,57.08642283,384.1127844,4012.557182,45192.46212,105256.8761,19.59879548,237.83225530000004,53.69741027,853.3598122000003,100.0,2.0,572.6682052,10.0,389.0467662,1.0,0.0,1.0,0.0,0.0,0.0,0.0,25.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
4384,5.0,543.9495718,63507.90469,181.3165239,350.2598843,0.209982649,0.59496663,8.750758031,9.012481463,7.511805138,3.389620667,3924.0,51.99262849,433.0939941,4368.786831,50825.05591,122681.9865,20.81091046,173.1490919,48.81526881,33066.998380000005,30.0,0.0,647.0522864,5.0,444.48340660000014,0.0,0.0,1.0,0.0,0.0,0.0,1.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
4385,2.0,834.146528,90072.52152,278.0488427,323.9449611,0.216974193,0.06631376,8.83274789,8.829445411,9.248887713,5.952173283,6610.0,12.48376523,478.1202652,4195.690142,59504.19628,104940.3378,21.86596134,256.0834355,2.801018185,77599.20774,70.0,4.0,805.0399245,10.0,684.6743794,1.0,0.0,1.0,1.0,1.0,0.0,0.0,35.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4386,1.0,886.3383747000001,133784.6321,295.4461249,452.8224296,0.16836138899999994,0.8131514190000001,9.16006848,6.163228722,8.285769437999999,1.409209236,8754.0,62.83644212,361.929551,5252.083398,48299.74684,205048.1527,19.02444614,146.04877340000004,12.32095147,87593.85885,50.0,3.0,624.2232182999999,7.0,506.4087589,0.0,0.0,1.0,1.0,0.0,0.0,1.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
4387,2.0,200.7482757,33326.84545,66.91609189,498.0393281,0.013164551000000002,0.8120680370000001,4.78939495,6.624800654,3.15505465,8.719762836000001,9081.0,89.61562493,340.2422575,5660.877796,45387.80644,248043.1723,18.44565687,177.8740885,62.32355670000001,4554.679446,30.0,3.0,566.9297312000001,7.0,421.8155332,0.0,0.0,1.0,0.0,1.0,0.0,1.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
4388,6.0,1116.430903,76634.58157000001,372.1436343,205.9274283,0.682251662,0.31531206300000003,8.441147218,2.459943308,6.236819634,2.384374645,5993.0,85.85843109,427.460673,2914.195629,44358.09322,42406.10574,20.67512208,368.8018066,85.3706782,138873.0282,80.0,0.0,550.1002419,14.0,289.5857867,1.0,1.0,1.0,1.0,1.0,1.0,2.0,35.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4389,8.0,203.1798379,19995.88303,67.72661263,295.2441035,0.85663681,0.873946575,5.840069842999999,8.113764857,2.143356211,6.43894736,3087.0,49.22133628,370.2356821,3692.912399,43324.35879,87169.08067000001,19.24150935,271.5307994,20.95688777,4664.620671,80.0,4.0,551.5703169,8.0,377.6675854,0.0,0.0,1.0,0.0,1.0,1.0,0.0,35.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4390,7.0,802.6646035,118490.119,267.5548678,442.8628788,0.45714082,0.578141346,7.614003669,5.820650593,,8.53249304,9769.0,9.295849106,454.3922788,5337.413346,56272.90319,196127.5294,21.31647904,82.77487581,14.44980272,71863.16216,90.0,3.0,722.6491637,14.0,538.8196498,1.0,0.0,1.0,0.0,1.0,1.0,0.0,25.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4391,8.0,338.12998589999995,31047.21589,112.7099953,275.4610699,0.672109458,0.094140916,6.65068419,8.914900138,2.641297546,2.3684608380000003,9715.0,31.86725257,508.6966595,3772.004018,60716.20941,75878.80103,22.55430468,279.8813479,70.38198437,12826.25303,80.0,2.0,,10.0,666.853846,0.0,0.0,1.0,0.0,1.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
4392,9.0,1073.315434,77456.06812000001,357.7718113,216.49572630000003,0.08772663900000001,0.35885743,5.925937884,1.599975366,4.25076117,7.290675018,3026.0,45.85024368,533.8931911999998,3232.743645,59911.39242999999,46870.39949,23.10612887,298.7190985,12.64664726,128368.4407,90.0,1.0,796.0558312999998,13.0,587.8047732000001,0.0,1.0,1.0,0.0,0.0,0.0,2.0,25.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4393,8.0,242.7275252,29065.23716,80.90917507,359.23289460000007,0.08890357199999999,0.34844647700000003,6.5593974689999985,3.114197899,1.440560627,4.687589495,9432.0,91.05572829,386.3643715,4365.05769,46604.6969,129048.2726,19.65615353,199.0850411,17.01049397,6637.203785,100.0,3.0,592.0987884,9.0,416.8951291,0.0,0.0,1.0,1.0,1.0,1.0,0.0,45.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4394,4.0,181.5055799,16991.90927,60.50185995,280.84937030000003,0.31421273,0.446165216,1.599506864,8.230386374,7.069609682,1.69770903,4377.0,53.99989076,353.6656680000001,3515.825039,41114.62476,78876.36879,18.80600085,303.2833165,11.41793854,3730.976918,100.0,1.0,521.3173432,10.0,349.86660980000005,1.0,0.0,1.0,1.0,1.0,1.0,0.0,45.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
4395,8.0,1270.990078,218867.44,423.66335939999993,516.6069596,0.422278787,0.772850578,3.601343518,4.073082513999998,2.977337162,3.5661978860000003,,69.60167557,471.4750463,6109.019689,,266882.7507,21.71347615,36.81861316,2.06857624,179924.3054,70.0,1.0,717.8312438999999,9.0,483.6860126,2.0,1.0,0.0,1.0,0.0,1.0,2.0,45.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4396,7.0,937.9449311,119098.8248,312.6483104,380.93545,0.244357626,0.800691684,7.048409886,2.695728471,7.124828342000001,9.642937117999999,7282.0,6.156900967,427.0476465,4663.449793,50618.13722,145111.8171,20.66513118,154.5152641,86.75866222,98071.6143,60.0,1.0,639.3586627999998,10.0,433.844472,2.0,0.0,1.0,0.0,0.0,1.0,0.0,25.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
4397,8.0,274.7135338,36306.95789,91.57117794,396.4889249,0.504331608,0.5229394470000001,5.524387772000001,3.497783144,5.349672504,1.003137648,5800.0,75.59872456,462.1554034,4889.2000560000015,52248.42366,157203.4676,21.49779997,169.58098619999996,64.97192355,8486.851807,40.0,3.0,641.1470091,,371.1165072,2.0,0.0,1.0,0.0,1.0,0.0,1.0,35.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4398,9.0,285.4983855,38721.56415,95.16612849,406.8838857,0.641779392,0.220928467,8.195133419,9.828523087999999,6.002836082999999,2.897378302,9405.0,84.6957382,404.1590528,4877.156963,51665.30424,165554.4965,20.10370744,139.42980580000003,34.35687954,9161.75814,80.0,0.0,674.3348829,14.0,539.8066936,0.0,0.0,1.0,1.0,1.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4399,6.0,1035.563107,175514.5035,345.1877023,508.4610556,0.401014594,0.180941255,4.64884111,8.632839876,2.79652965,1.81211086,9326.0,83.41362383,429.3069529,5943.224462,53937.75598,258532.645,20.71972376,75.11496421,94.89276346,119509.7375,60.0,1.0,675.2519676,8.0,476.059209,0.0,1.0,0.0,0.0,1.0,1.0,2.0,45.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
4400,10.0,1317.097152,242816.8185,439.032384,553.0726829,0.5390896620000001,0.8324803159999999,5.118559543,7.791524425,3.194105125,0.15272039699999998,3569.0,8.713482181,325.5258202,6181.77847,43990.62293,305889.3926,18.04233411,223.0467435,46.84357496,193198.4666,80.0,4.0,534.0701088000002,11.0,371.5792046,0.0,1.0,0.0,1.0,1.0,1.0,2.0,25.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
4401,9.0,1087.3843869999996,79275.80267,362.4614622,218.7151213,0.582737367,0.657109554,8.318537767,1.317109324,1.791223821,7.485880496,5943.0,,310.7678535,2808.68692,36586.49163,47836.30429,17.62860895,371.4775777,91.96028425,131750.77300000002,100.0,3.0,475.62576039999993,16.0,348.1263602,2.0,1.0,1.0,0.0,0.0,1.0,2.0,25.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
4402,6.0,220.6507183,29190.25675,73.55023942,396.8750746,0.6913869559999999,0.850068638,5.321545457,9.070700507,6.740360104,7.142777187,4465.0,80.06162574,443.9510948,4856.652935,53327.28614,157509.8248,21.070147,,73.64943312,5493.187959000001,70.0,1.0,679.7722382000002,11.0,481.0574908,1.0,0.0,1.0,0.0,,1.0,0.0,35.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
4403,6.0,103.4868953,11114.31705,34.49563178,322.194912,0.13000476800000002,0.354596045,6.413035097000001,0.371998928,5.9427927710000015,3.332483743,5052.0,23.97490351,391.7074933,4005.364107,46341.6345,103809.5613,19.79160159,225.1559261,97.02093501,1234.444243,100.0,3.0,591.8806162999998,9.0,414.2487623,0.0,0.0,1.0,1.0,0.0,1.0,0.0,45.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4404,8.0,981.7725463,100818.0248,327.2575154,308.0693951,0.176458397,0.525127599,3.009386137,1.17778105,2.296259329,4.883545104,6427.0,62.41681047,404.3433641,3889.380679,45567.39825,94906.75219,20.10829093,263.388079,57.10070196,107434.7389,80.0,3.0,568.2539977999999,9.0,347.0760612,1.0,0.0,1.0,0.0,1.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
